Player,Age,Team,Pos,G,FG,FGA,FG%,3P,3PA,3P%,2P%,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS
Shaquille Harrison,27.0,2TM,SG,34.0,0.8,2.3,0.333,0.1,0.5,0.188,0.371,0.818,0.2,1.2,1.4,0.7,0.5,0.1,0.3,2.1
Shaquille Harrison,27.0,UTA,SG,17.0,0.4,1.2,0.3,0.0,0.1,0.0,0.333,0.833,0.2,0.4,0.5,0.5,0.1,0.0,0.3,1.0
Shaquille Harrison,27.0,DEN,SG,17.0,1.2,3.4,0.345,0.2,0.8,0.214,0.386,0.813,0.2,2.1,2.3,0.9,0.9,0.3,0.4,3.3
Chris Silva,24.0,2TM,PF,15.0,0.7,1.1,0.625,0.1,0.1,1.0,0.6,0.733,0.5,1.3,1.8,0.4,0.1,0.4,0.7,2.1
Chris Silva,24.0,MIA,PF,11.0,0.8,1.2,0.692,0.1,0.1,1.0,0.667,0.733,0.6,1.6,2.3,0.5,0.1,0.5,0.8,2.7
Chris Silva,24.0,SAC,PF,4.0,0.3,0.8,0.333,0.0,0.0,0.0,0.333,0.0,0.0,0.5,0.5,0.0,0.0,0.3,0.3,0.5
Vlatko Čančar,23.0,DEN,PF,41.0,0.8,1.8,0.458,0.2,0.8,0.273,0.615,0.769,0.3,1.0,1.2,0.3,0.3,0.0,0.3,2.1
Ed Davis,31.0,MIN,C,23.0,0.8,1.9,0.432,0.0,0.0,0.0,0.432,0.833,2.0,3.0,5.0,0.9,0.6,0.6,0.3,2.1
Devon Dotson,21.0,CHI,PG,11.0,1.0,1.9,0.524,0.1,0.6,0.143,0.714,0.0,0.2,0.3,0.5,0.6,0.4,0.0,0.0,2.1
Deividas Sirvydis,20.0,DET,SG,20.0,0.7,2.0,0.35,0.5,1.4,0.357,0.333,0.5,0.0,1.5,1.5,0.3,0.1,0.0,0.3,2.1
Sindarius Thornwell,26.0,2TM,SG,21.0,0.7,2.2,0.326,0.3,1.1,0.304,0.348,0.5,0.1,0.7,0.9,1.0,0.6,0.1,0.3,2.0
Sindarius Thornwell,26.0,NOP,SG,14.0,0.5,1.5,0.333,0.2,0.6,0.333,0.333,0.0,0.1,0.3,0.4,0.3,0.4,0.1,0.3,1.2
Sindarius Thornwell,26.0,ORL,SG,7.0,1.1,3.6,0.32,0.6,2.0,0.286,0.364,0.667,0.3,1.6,1.9,2.4,1.1,0.1,0.4,3.4
Isaac Bonga,21.0,WAS,SF,40.0,0.8,2.0,0.37,0.3,1.2,0.277,0.5,0.625,0.5,1.2,1.7,0.6,0.3,0.2,0.6,2.0
Devontae Cacok,24.0,LAL,PF,20.0,0.9,1.5,0.586,0.0,0.0,0.0,0.586,0.455,0.6,1.0,1.6,0.1,0.3,0.2,0.3,2.0
Nate Hinton,21.0,DAL,SG,21.0,0.7,2.0,0.357,0.2,0.9,0.211,0.478,0.7,0.0,0.4,0.4,0.4,0.3,0.1,0.2,2.0
Jontay Porter,21.0,MEM,PF,11.0,0.7,1.4,0.533,0.3,0.7,0.375,0.714,0.6,0.4,0.9,1.3,0.1,0.3,0.1,0.6,2.0
Jalen Smith,20.0,PHO,PF,27.0,0.8,1.9,0.44,0.1,0.6,0.235,0.545,0.714,0.3,1.1,1.4,0.1,0.0,0.2,0.3,2.0
Ray Spalding,23.0,HOU,C,2.0,1.0,2.0,0.5,0.0,0.5,0.0,0.667,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.5,2.0
Miye Oni,23.0,UTA,SG,54.0,0.6,1.8,0.354,0.6,1.6,0.341,0.455,0.833,0.4,1.1,1.6,0.5,0.2,0.1,0.3,1.9
Alen Smailagić,20.0,GSW,PF,15.0,0.7,1.8,0.407,0.3,0.7,0.4,0.412,0.333,0.4,0.7,1.1,0.3,0.2,0.3,0.3,1.9
Cassius Winston,22.0,WAS,PG,22.0,0.6,1.5,0.424,0.4,0.8,0.471,0.375,0.833,0.0,0.4,0.4,0.5,0.1,0.0,0.2,1.9
Daniel Oturu,21.0,LAC,C,30.0,0.7,1.7,0.423,0.0,0.2,0.2,0.447,0.75,0.7,0.9,1.6,0.3,0.1,0.2,0.3,1.8
Axel Toupane,28.0,MIL,SF,8.0,0.5,1.4,0.364,0.1,0.3,0.5,0.333,0.714,0.0,0.8,0.8,0.5,0.3,0.4,0.0,1.8
Elijah Hughes,22.0,UTA,SF,18.0,0.6,1.7,0.333,0.4,1.3,0.348,0.286,0.75,0.1,0.4,0.5,0.3,0.1,0.1,0.3,1.7
T.J. Leaf,23.0,POR,PF,7.0,0.7,1.4,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.7,0.7,0.1,0.3,0.1,0.3,1.7
James Nunnally,30.0,NOP,SF,9.0,0.6,1.4,0.385,0.4,1.3,0.333,1.0,0.5,0.2,0.8,1.0,0.3,0.0,0.0,0.2,1.7
Tim Frazier,30.0,MEM,PG,5.0,0.6,4.0,0.15,0.0,1.6,0.0,0.25,0.333,0.0,1.6,1.6,3.2,0.4,0.2,0.8,1.6
Rodions Kurucs,22.0,3TM,SF,21.0,0.5,1.5,0.344,0.3,1.0,0.286,0.455,0.75,0.2,0.9,1.1,0.5,0.4,0.2,0.6,1.5
Rodions Kurucs,22.0,BRK,PF,5.0,0.2,0.6,0.333,0.2,0.4,0.5,0.0,0.0,0.0,0.6,0.6,0.4,0.0,0.0,0.0,0.6
Rodions Kurucs,22.0,HOU,SF,11.0,0.5,1.9,0.238,0.2,1.4,0.133,0.5,0.5,0.2,0.8,1.0,0.4,0.5,0.4,0.8,1.2
Rodions Kurucs,22.0,MIL,SF,5.0,1.0,1.6,0.625,0.6,0.8,0.75,0.5,1.0,0.6,1.2,1.8,0.8,0.6,0.0,0.8,3.0
Norvel Pelle,27.0,3TM,C,13.0,0.6,1.2,0.533,0.0,0.0,0.0,0.533,0.667,0.5,1.0,1.5,0.2,0.1,0.7,0.2,1.5
Norvel Pelle,27.0,BRK,C,3.0,1.0,2.3,0.429,0.0,0.0,0.0,0.429,0.0,1.0,1.3,2.3,0.0,0.0,1.0,1.0,2.0
Norvel Pelle,27.0,SAC,C,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0
Norvel Pelle,27.0,NYK,C,9.0,0.6,0.8,0.714,0.0,0.0,0.0,0.714,0.5,0.2,1.0,1.2,0.1,0.1,0.7,0.0,1.2
Bruno Fernando,22.0,ATL,C,33.0,0.5,1.3,0.409,0.0,0.1,0.0,0.429,0.682,0.5,1.9,2.4,0.3,0.1,0.1,0.6,1.5
Cassius Stanley,21.0,IND,SG,24.0,0.5,1.8,0.302,0.1,0.5,0.231,0.333,0.778,0.3,0.5,0.8,0.0,0.0,0.1,0.0,1.5
Anthony Tolliver,35.0,PHI,PF,11.0,0.4,1.5,0.235,0.4,1.3,0.286,0.0,0.833,0.3,0.6,0.9,0.2,0.3,0.2,0.3,1.5
Robert Woodard II,21.0,SAC,SF,13.0,0.6,1.5,0.4,0.1,0.5,0.167,0.5,0.375,0.3,0.9,1.2,0.2,0.0,0.2,0.1,1.5
Nate Darling,22.0,CHO,SG,7.0,0.3,1.0,0.286,0.3,1.0,0.286,0.0,1.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,1.3
Kris Dunn,26.0,ATL,PG,4.0,0.3,3.0,0.083,0.0,0.5,0.0,0.1,0.75,0.0,1.5,1.5,0.5,0.5,0.5,0.8,1.3
Cristiano Felício,28.0,CHI,C,18.0,0.4,0.7,0.538,0.0,0.1,0.0,0.636,0.563,0.6,0.9,1.4,0.5,0.2,0.0,0.2,1.3
Jalen Lecque,20.0,IND,PG,4.0,0.3,2.3,0.111,0.0,0.3,0.0,0.125,1.0,0.5,0.8,1.3,0.5,0.0,0.0,0.0,1.3
Marques Bolden,22.0,CLE,C,6.0,0.2,0.5,0.333,0.0,0.0,0.0,0.333,0.625,0.5,0.5,1.0,0.0,0.3,0.3,0.3,1.2
Juwan Morgan,23.0,UTA,PF,29.0,0.5,1.0,0.467,0.1,0.4,0.308,0.588,0.429,0.3,0.7,1.0,0.3,0.1,0.0,0.1,1.2
Andre Roberson,29.0,BRK,SG,5.0,0.4,2.8,0.143,0.2,1.6,0.125,0.167,0.5,1.4,1.6,3.0,0.8,0.6,0.2,0.4,1.2
Udoka Azubuike,21.0,UTA,C,15.0,0.3,0.6,0.444,0.0,0.0,0.0,0.444,0.8,0.3,0.6,0.9,0.0,0.1,0.3,0.2,1.1
Karim Mané,20.0,ORL,PG,10.0,0.3,1.3,0.231,0.1,0.2,0.5,0.182,0.8,0.1,1.3,1.4,0.4,0.0,0.2,0.3,1.1
Adam Mokoka,22.0,CHI,SG,14.0,0.5,1.4,0.368,0.1,0.7,0.1,0.667,0.0,0.1,0.3,0.4,0.4,0.1,0.1,0.4,1.1
Tyler Bey,22.0,DAL,SF,18.0,0.4,1.2,0.318,0.1,0.2,0.25,0.333,0.6,0.4,0.6,1.1,0.2,0.0,0.1,0.2,1.0
Malik Fitts,23.0,LAC,PF,3.0,0.3,1.0,0.333,0.3,0.7,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Patrick McCaw,25.0,TOR,SF,5.0,0.2,0.2,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.4,0.6,0.8,0.4,0.0,0.0,1.0
Iman Shumpert,30.0,BRK,SG,2.0,0.5,2.0,0.25,0.0,1.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0
Tyrell Terry,20.0,DAL,PG,11.0,0.5,1.5,0.313,0.0,0.6,0.0,0.556,0.333,0.0,0.5,0.5,0.5,0.5,0.0,0.2,1.0
Kostas Antetokounmpo,23.0,LAL,PF,15.0,0.2,0.7,0.3,0.0,0.0,0.0,0.3,0.462,0.3,1.0,1.3,0.1,0.1,0.3,0.7,0.8
Vincent Poirier,27.0,PHI,C,10.0,0.3,1.2,0.25,0.0,0.1,0.0,0.273,0.333,0.6,0.8,1.4,0.2,0.0,0.3,0.4,0.8
Nick Richards,23.0,CHO,PF,18.0,0.2,0.5,0.444,0.0,0.1,0.0,0.5,0.636,0.2,0.4,0.6,0.1,0.0,0.0,0.2,0.8
Keljin Blevins,25.0,POR,SF,17.0,0.3,1.2,0.25,0.1,0.5,0.25,0.25,0.0,0.2,0.4,0.6,0.2,0.1,0.0,0.3,0.7
Ty-Shon Alexander,22.0,PHO,SG,15.0,0.2,0.8,0.25,0.1,0.6,0.222,0.333,0.5,0.1,0.5,0.7,0.4,0.0,0.1,0.2,0.6
Brian Bowen,22.0,IND,SF,6.0,0.2,0.7,0.25,0.0,0.2,0.0,0.333,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5
Jared Dudley,35.0,LAL,PF,12.0,0.2,0.8,0.222,0.2,0.5,0.333,0.0,0.0,0.3,1.4,1.8,0.4,0.1,0.1,0.2,0.5
Jared Harper,23.0,NYK,PG,8.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.75,0.0,0.3,0.3,0.1,0.0,0.0,0.4,0.4
Jaylen Adams,24.0,MIL,PG,7.0,0.1,1.1,0.125,0.0,0.3,0.0,0.167,0.0,0.0,0.4,0.4,0.3,0.0,0.0,0.0,0.3
Terrance Ferguson,22.0,PHI,SG,13.0,0.1,0.5,0.143,0.0,0.4,0.0,0.5,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.3,0.2
Theo Pinson,25.0,NYK,SG,17.0,0.1,0.5,0.111,0.0,0.5,0.0,1.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.1,0.1
Ashton Hagans,21.0,MIN,PG,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Will Magnay,22.0,NOP,C,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Anžejs Pasečņiks,25.0,WAS,C,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0
Noah Vonleh,25.0,BRK,C,4.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.5,0.0
Greg Whittington,27.0,DEN,PF,4.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League Average,0.0,0,0,0.0,0.0,0.0,0.466,0.0,0.0,0.367,0.53,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
